Iteration,Loss
10,3.033354640007019
20,2.5629924297332765
30,2.475500535964966
40,2.5601023197174073
50,2.389252471923828
60,2.5463088750839233
70,2.4199824571609496
80,2.3354485034942627
90,2.36642210483551
100,2.39238646030426
110,2.407813858985901
120,2.315020704269409
130,2.405737042427063
140,2.3457984209060667
150,2.2248416423797606
160,2.4108855009078978
170,2.4743491649627685
180,2.30790433883667
190,2.4591805934906006
200,2.2208404302597047
210,2.3700093746185305
220,2.225703752040863
230,2.2536062359809876
240,2.3198917150497436
250,2.301508891582489
260,2.2164334416389466
270,2.290495252609253
280,2.194017767906189
290,2.363011956214905
300,2.2233496785163878
310,2.3273197412490845
320,2.3211581707000732
330,2.2916266918182373
340,2.2518510103225706
350,2.215341126918793
360,2.4461904048919676
370,2.4769466876983643
380,2.2954663395881654
390,2.3168304324150086
400,2.3630481719970704
410,2.251767945289612
420,2.3863897800445555
430,2.2467838168144225
440,2.2522917866706846
450,2.3011899471282957
460,2.302284836769104
470,2.1746260285377503
480,2.3452560901641846
490,2.2355066299438477
500,2.4591914892196653
510,2.19695188999176
520,2.288264799118042
530,2.112178111076355
540,2.242405581474304
550,2.2622659683227537
560,2.224154543876648
570,2.345160889625549
580,2.2311811208724976
590,2.3015272855758666
600,2.2391048073768616
610,2.2589423179626467
620,2.329918646812439
630,2.2255079984664916
640,2.2200764656066894
650,2.2893629550933836
660,2.2964083433151243
670,2.336234521865845
680,2.302700710296631
690,2.2677386522293093
700,2.4101359128952025
710,2.2371487617492676
720,2.288529872894287
730,2.274757480621338
740,2.2139606356620787
750,2.246663212776184
760,2.22397243976593
770,2.2662655115127563
780,2.2772892355918883
790,2.3122212886810303
800,2.127672278881073
810,2.2871827840805055
820,2.3458864808082582
830,2.302204966545105
840,2.309520590305328
850,2.093030548095703
860,2.2640607833862303
870,2.2480177879333496
880,2.3438926219940184
890,2.2785141468048096
900,2.257860016822815
910,2.182873487472534
920,2.195263624191284
930,2.35291211605072
940,2.2475315928459167
950,2.251374053955078
960,2.282044863700867
970,2.2029480934143066
980,2.2480025053024293
990,2.2904326915740967
1000,2.2646850824356077
1010,2.2333574652671815
1020,2.2710432052612304
1030,2.1999111771583557
1040,2.1330236434936523
1050,2.1115224242210386
1060,2.3055463552474977
1070,2.2473433017730713
1080,2.235940861701965
1090,2.254325032234192
1100,2.2894102811813353
1110,2.2264739751815794
1120,2.2605224370956423
1130,2.3310587882995604
1140,2.208064556121826
1150,2.135238218307495
1160,2.1874416351318358
1170,2.2275909900665285
1180,2.2388554573059083
1190,2.1728384733200072
1200,2.1697940826416016
1210,2.1163716316223145
1220,2.1804988980293274
1230,2.175005841255188
1240,2.25045382976532
1250,2.207523465156555
1260,2.137341260910034
1270,2.199739468097687
1280,2.2529452323913572
1290,2.2520745992660522
1300,2.2184492707252503
1310,2.2262953996658323
1320,2.1812775850296022
1330,2.0582875847816466
1340,2.246835970878601
1350,2.271836996078491
1360,2.3410483598709106
1370,2.102090072631836
1380,2.137884032726288
1390,2.1419575929641725
1400,2.2760926723480224
1410,2.3960338592529298
1420,2.277049386501312
1430,2.199303758144379
1440,2.2693979024887083
1450,2.2133167028427123
1460,2.17692174911499
